"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Iowa","Bremer",2022,243,235,8,0,0,0,0,67,47,37,0,0,243,0,0
"Iowa","Cerro Gordo",2022,87,87,0,0,0,0,0,42,29,17,0,0,0,0,87
"Iowa","Clinton",2022,303,206,96,1,0,0,0,107,64,42,0,0,129,174,0
"Iowa","Harrison",2022,237,210,27,0,0,0,0,84,51,40,0,0,237,0,0
"Iowa","Johnson",2022,303,262,41,0,0,0,0,81,54,31,0,0,0,303,0
"Iowa","Lee",2022,75,68,7,0,0,0,0,72,48,29,0,0,0,75,0
"Iowa","Linn",2022,304,231,73,0,0,0,0,79,56,42,0,0,161,143,0
"Iowa","Montgomery",2022,302,277,25,0,0,0,0,74,50,38,0,0,215,87,0
"Iowa","Muscatine",2022,304,269,35,0,0,0,0,87,52,31,0,0,0,303,1
"Iowa","Palo Alto",2022,304,271,33,0,0,0,0,77,51,38,0,0,192,112,0
"Iowa","Polk",2022,304,267,37,0,0,0,0,77,52,39,0,11,201,90,2
"Iowa","Pottawattamie",2022,90,83,7,0,0,0,0,66,49,28,0,0,0,79,11
"Iowa","Scott",2022,305,232,73,0,0,0,0,96,61,41,1,0,158,89,57
"Iowa","Van Buren",2022,304,274,29,1,0,0,0,102,50,39,0,1,187,116,0
"Iowa","Woodbury",2022,87,84,3,0,0,0,0,52,45,28,0,0,0,87,0
"Kansas","Ford",2022,179,161,18,0,0,0,0,87,53,18,0,0,0,0,179
"Kansas","Johnson",2022,181,140,41,0,0,0,0,87,62,40,0,0,102,79,0
"Kansas","Leavenworth",2022,181,174,7,0,0,0,0,77,47,38,0,0,181,0,0
"Kansas","Neosho",2022,181,134,47,0,0,0,0,94,62,43,0,0,94,84,3
"Kansas","Sedgwick",2022,181,124,55,2,0,0,0,119,64,44,0,0,119,58,4
"Kansas","Shawnee",2022,181,138,43,0,0,0,0,87,59,44,0,0,114,67,0
"Kansas","Sherman",2022,180,163,15,1,0,0,1,495,48,15,0,0,0,0,180
"Kansas","Sumner",2022,181,125,55,1,0,0,0,115,61,43,0,1,98,67,15
"Kansas","Trego",2022,175,148,26,1,0,0,0,102,60,38,0,0,140,22,13
"Kansas","Wyandotte",2022,182,128,54,0,0,0,0,93,63,44,1,4,62,115,0
"Kentucky","Bell",2022,181,121,60,0,0,0,0,90,64,44,0,0,84,97,0
"Kentucky","Boone",2022,76,62,14,0,0,0,0,97,64,44,0,0,76,0,0
"Kentucky","Boyd",2022,184,154,30,0,0,0,0,80,54,40,0,5,100,73,6
"Kentucky","Bullitt",2022,119,104,15,0,0,0,0,93,54,43,0,0,119,0,0
"Kentucky","Campbell",2022,192,160,31,1,0,0,0,105,58,39,0,0,106,86,0
"Kentucky","Carter",2022,182,166,16,0,0,0,0,68,48,38,0,0,104,73,5
"Kentucky","Christian",2022,181,145,36,0,0,0,0,83,56,42,0,0,81,100,0
"Kentucky","Daviess",2022,181,147,34,0,0,0,0,98,56,42,0,2,96,83,0
"Kentucky","Edmonson",2022,213,193,20,0,0,0,0,84,50,39,6,0,207,0,0
"Kentucky","Fayette",2022,186,158,28,0,0,0,0,90,58,41,0,7,99,75,5
"Kentucky","Greenup",2022,121,110,11,0,0,0,0,71,49,40,0,0,121,0,0
"Kentucky","Hancock",2022,121,107,13,1,0,0,0,108,58,43,0,0,121,0,0
"Kentucky","Hardin",2022,183,149,34,0,0,0,0,84,59,42,0,0,90,93,0
"Kentucky","Jessamine",2022,121,108,13,0,0,0,0,87,51,41,0,0,121,0,0
"Kentucky","Livingston",2022,120,100,19,1,0,0,0,105,61,42,0,0,120,0,0
"Kentucky","McCracken",2022,181,148,33,0,0,0,0,97,59,40,0,1,100,80,0
"Kentucky","Morgan",2022,242,228,14,0,0,0,0,74,47,37,0,0,242,0,0
"Kentucky","Oldham",2022,122,108,12,2,0,0,0,112,51,42,0,0,122,0,0
"Kentucky","Perry",2022,165,129,35,0,1,0,0,166,58,43,0,0,87,78,0
"Kentucky","Pike",2022,181,165,16,0,0,0,0,91,49,38,0,0,99,82,0
"Kentucky","Pulaski",2022,181,152,29,0,0,0,0,79,54,39,0,0,92,89,0
"Kentucky","Simpson",2022,119,101,18,0,0,0,0,93,61,41,0,0,119,0,0
"Kentucky","Trigg",2022,126,116,10,0,0,0,0,80,50,39,0,0,126,0,0
"Kentucky","Warren",2022,179,150,29,0,0,0,0,84,56,41,0,0,96,83,0
"Kentucky","Washington",2022,242,222,20,0,0,0,0,77,49,39,0,0,242,0,0
"Louisiana","Ascension",2022,272,246,26,0,0,0,0,90,50,34,0,4,268,0,0
"Louisiana","Bossier",2022,268,192,76,0,0,0,0,99,61,43,0,0,99,167,2
"Louisiana","Caddo",2022,271,239,31,1,0,0,0,108,52,38,0,0,236,35,0
"Louisiana","Calcasieu",2022,273,180,93,0,0,0,0,100,67,44,0,0,113,157,3
"Louisiana","East Baton Rouge",2022,273,207,63,3,0,0,0,141,63,41,0,1,172,99,1
"Louisiana","Iberville",2022,273,202,65,6,0,0,0,129,77,41,0,0,268,5,0
"Louisiana","Jefferson",2022,269,218,51,0,0,0,0,95,58,40,0,3,149,117,0
"Louisiana","Lafayette",2022,273,207,64,2,0,0,0,103,60,40,0,0,173,100,0
"Louisiana","Lafourche",2022,259,224,34,1,0,0,0,109,53,37,0,0,148,111,0
"Louisiana","Livingston",2022,269,197,69,3,0,0,0,117,64,41,0,0,129,140,0
"Louisiana","Orleans",2022,274,246,26,2,0,0,0,102,51,28,3,93,0,171,7
"Louisiana","Ouachita",2022,269,244,24,1,0,0,0,105,50,38,0,0,253,16,0
"Louisiana","Pointe Coupee",2022,272,253,18,1,0,0,0,112,48,34,0,0,272,0,0
"Louisiana","Rapides",2022,60,51,8,1,0,0,0,105,53,30,0,0,0,60,0
"Louisiana","St. Bernard",2022,273,212,60,1,0,0,0,108,58,41,0,0,174,99,0
"Louisiana","St. James",2022,269,253,16,0,0,0,0,93,47,33,0,0,269,0,0
"Louisiana","St. John the Baptist",2022,265,253,12,0,0,0,0,74,47,34,0,0,265,0,0
"Louisiana","St. Martin",2022,250,214,36,0,0,0,0,97,58,34,0,0,250,0,0
"Louisiana","St. Tammany",2022,273,230,42,1,0,0,0,103,55,37,0,0,181,92,0
"Louisiana","Tangipahoa",2022,60,53,7,0,0,0,0,96,54,31,0,0,0,60,0
"Louisiana","Terrebonne",2022,59,56,3,0,0,0,0,96,44,30,0,0,0,59,0
"Louisiana","West Baton Rouge",2022,272,221,47,4,0,0,0,105,58,39,0,1,190,81,0
"Maine","Androscoggin",2022,301,286,15,0,0,0,0,97,45,31,0,0,206,94,1
"Maine","Aroostook",2022,273,252,21,0,0,0,0,77,48,33,0,0,135,117,21
"Maine","Cumberland",2022,304,284,17,3,0,0,0,109,46,36,0,7,269,26,2
"Maine","Hancock",2022,274,250,23,1,0,0,0,112,50,38,1,0,263,10,0
"Maine","Kennebec",2022,184,180,4,0,0,0,0,84,44,31,0,0,167,17,0
"Maine","Knox",2022,209,203,6,0,0,0,0,80,45,35,0,0,209,0,0
"Maine","Oxford",2022,304,293,11,0,0,0,0,65,45,31,0,0,213,91,0
"Maine","Penobscot",2022,272,258,14,0,0,0,0,87,46,33,0,0,194,76,2
"Maine","Sagadahoc",2022,167,157,10,0,0,0,0,93,47,33,0,0,167,0,0
"Maine","Washington",2022,270,268,2,0,0,0,0,58,44,35,0,0,270,0,0
"Maine","York",2022,246,230,14,2,0,0,0,126,49,38,0,0,246,0,0
"Maryland","Anne Arundel",2022,221,205,16,0,0,0,0,93,49,40,0,0,212,0,9
"Maryland","Baltimore",2022,272,228,43,1,0,0,0,122,56,37,0,94,141,37,0
"Maryland","Baltimore (City)",2022,261,198,61,2,0,0,0,112,64,42,0,15,187,59,0
"Maryland","Calvert",2022,122,110,12,0,0,0,0,74,50,40,0,0,122,0,0
"Maryland","Carroll",2022,121,103,17,1,0,0,0,112,58,42,0,0,121,0,0
"Maryland","Cecil",2022,273,218,54,1,0,0,0,101,61,42,0,0,201,72,0
"Maryland","Charles",2022,122,105,17,0,0,0,0,87,54,42,0,0,122,0,0
"Maryland","Dorchester",2022,242,212,30,0,0,0,0,93,51,41,0,0,228,14,0
"Maryland","Frederick",2022,118,106,11,1,0,0,0,115,58,42,0,0,118,0,0
"Maryland","Garrett",2022,274,256,18,0,0,0,0,97,49,39,3,1,245,25,0
"Maryland","Harford",2022,273,208,65,0,0,0,0,97,64,43,0,0,207,66,0
"Maryland","Howard",2022,182,171,11,0,0,0,0,62,46,31,1,84,0,97,0
"Maryland","Kent",2022,181,156,25,0,0,0,0,93,54,40,0,0,116,65,0
"Maryland","Montgomery",2022,176,128,47,1,0,0,0,119,60,44,0,0,102,74,0
"Maryland","Prince George's",2022,274,229,44,1,0,0,0,101,61,41,1,5,263,5,0
"Maryland","Washington",2022,265,240,25,0,0,0,0,87,50,40,0,0,197,68,0
"Massachusetts","Barnstable",2022,177,171,6,0,0,0,0,74,44,38,0,0,177,0,0
"Massachusetts","Berkshire",2022,181,156,25,0,0,0,0,80,54,40,0,0,128,53,0
"Massachusetts","Bristol",2022,181,169,12,0,0,0,0,71,49,39,0,0,157,24,0
"Massachusetts","Dukes",2022,172,167,5,0,0,0,0,61,45,39,0,0,172,0,0
"Massachusetts","Essex",2022,181,172,9,0,0,0,0,87,47,38,0,1,153,27,0
"Massachusetts","Franklin",2022,181,151,30,0,0,0,0,80,55,38,0,0,117,64,0
"Massachusetts","Hampden",2022,181,156,25,0,0,0,0,97,55,39,0,5,135,41,0
"Massachusetts","Hampshire",2022,181,163,18,0,0,0,0,77,50,40,0,0,152,29,0
"Massachusetts","Middlesex",2022,181,165,16,0,0,0,0,68,49,38,0,16,132,33,0
"Massachusetts","Norfolk",2022,181,165,16,0,0,0,0,74,50,41,0,4,164,13,0
"Massachusetts","Plymouth",2022,181,163,18,0,0,0,0,66,50,40,0,0,110,71,0
"Massachusetts","Suffolk",2022,182,154,28,0,0,0,0,84,55,36,1,32,68,81,0
"Massachusetts","Worcester",2022,182,149,33,0,0,0,0,70,55,42,1,9,88,84,0
"Michigan","Allegan",2022,172,138,29,3,2,0,0,195,64,38,0,0,104,68,0
"Michigan","Bay",2022,181,170,11,0,0,0,0,68,40,19,0,0,0,181,0
"Michigan","Benzie",2022,120,104,13,2,1,0,0,151,61,39,0,0,120,0,0
"Michigan","Berrien",2022,120,91,24,4,1,0,0,156,74,41,0,0,120,0,0
"Michigan","Cass",2022,110,95,13,2,0,0,0,119,64,41,0,0,110,0,0
"Michigan","Clinton",2022,115,100,15,0,0,0,0,90,51,40,0,0,115,0,0
"Michigan","Genesee",2022,180,139,39,2,0,0,0,112,64,40,0,0,103,77,0
"Michigan","Huron",2022,122,112,9,1,0,0,0,122,48,37,0,0,122,0,0
"Michigan","Ingham",2022,181,139,42,0,0,0,0,93,58,39,0,6,88,87,0
"Michigan","Kalamazoo",2022,170,118,51,1,0,0,0,119,67,43,0,0,89,81,0
"Michigan","Kent",2022,182,129,49,4,0,0,0,136,66,41,1,3,105,71,2
"Michigan","Lenawee",2022,181,146,35,0,0,0,0,97,62,39,0,0,104,77,0
"Michigan","Macomb",2022,181,129,50,2,0,0,0,126,71,41,0,0,98,83,0
"Michigan","Manistee",2022,129,110,16,2,1,0,0,156,58,38,0,0,107,22,0
"Michigan","Mason",2022,120,107,11,1,1,0,0,161,58,38,0,0,120,0,0
"Michigan","Missaukee",2022,181,150,30,1,0,0,0,112,54,40,0,0,90,91,0
"Michigan","Monroe",2022,30,26,4,0,0,0,0,82,55,27,0,0,0,0,30
"Michigan","Muskegon",2022,122,101,15,4,2,0,0,187,61,39,0,0,122,0,0
"Michigan","Oakland",2022,141,119,22,0,0,0,0,100,58,37,0,0,116,25,0
"Michigan","Ottawa",2022,148,103,41,2,2,0,0,164,70,39,0,0,68,80,0
"Michigan","Schoolcraft",2022,180,163,16,1,0,0,0,126,50,36,0,0,116,64,0
"Michigan","St. Clair",2022,175,130,43,2,0,0,0,133,66,39,0,0,98,77,0
"Michigan","Tuscola",2022,241,218,22,1,0,0,0,105,50,37,0,0,241,0,0
"Michigan","Washtenaw",2022,237,195,41,1,0,0,0,101,61,40,0,0,188,49,0
"Michigan","Wayne",2022,182,75,98,9,0,0,0,126,84,54,1,10,44,120,7
"Michigan","Wexford",2022,238,214,20,4,0,0,0,136,51,38,0,0,238,0,0
"Minnesota","Anoka",2022,181,155,26,0,0,0,0,74,51,41,0,4,144,33,0
"Minnesota","Becker",2022,173,166,6,1,0,0,0,125,46,38,0,0,107,66,0
"Minnesota","Beltrami",2022,86,83,3,0,0,0,0,60,45,28,0,0,0,86,0
"Minnesota","Carlton",2022,180,180,0,0,0,0,0,47,42,30,0,0,95,85,0
"Minnesota","Cass",2022,89,86,3,0,0,0,0,58,40,23,0,0,0,89,0
"Minnesota","Cook",2022,88,88,0,0,0,0,0,43,18,5,0,0,0,88,0
"Minnesota","Crow Wing",2022,181,174,7,0,0,0,0,67,45,37,0,0,116,65,0
"Minnesota","Dakota",2022,182,176,6,0,0,0,0,57,40,23,1,88,0,93,0
"Minnesota","Goodhue",2022,121,112,9,0,0,0,0,71,49,41,0,0,121,0,0
"Minnesota","Hennepin",2022,182,151,31,0,0,0,0,95,54,37,1,21,80,71,9
"Minnesota","Lake",2022,176,170,6,0,0,0,0,76,46,37,0,0,111,65,0
"Minnesota","Lyon",2022,180,161,18,0,1,0,0,163,51,38,0,0,109,71,0
"Minnesota","Mille Lacs",2022,31,31,0,0,0,0,0,47,44,39,0,0,31,0,0
"Minnesota","Olmsted",2022,181,161,19,1,0,0,0,110,51,38,0,0,107,74,0
"Minnesota","Ramsey",2022,181,162,19,0,0,0,0,68,51,27,0,0,0,144,37
"Minnesota","Saint Louis",2022,210,201,9,0,0,0,0,71,45,37,0,4,185,16,5
"Minnesota","Scott",2022,181,163,18,0,0,0,0,74,50,38,0,0,154,27,0
"Minnesota","Stearns",2022,155,142,13,0,0,0,0,71,49,38,0,0,90,65,0
"Minnesota","Washington",2022,104,92,12,0,0,0,0,87,51,40,0,0,104,0,0
"Minnesota","Wright",2022,181,160,21,0,0,0,0,77,51,39,0,0,120,61,0
"Mississippi","Bolivar",2022,273,226,47,0,0,0,0,92,55,39,0,0,147,126,0
"Mississippi","DeSoto",2022,273,219,48,6,0,0,0,133,61,40,0,0,127,146,0
"Mississippi","Forrest",2022,273,211,61,1,0,0,0,105,58,37,0,0,0,273,0
"Mississippi","Hancock",2022,272,228,44,0,0,0,0,88,55,38,0,0,143,129,0
"Mississippi","Harrison",2022,273,214,59,0,0,0,0,100,57,39,0,0,139,134,0
"Mississippi","Hinds",2022,274,197,75,2,0,0,0,105,62,43,1,0,129,144,0
"Mississippi","Jackson",2022,273,225,47,1,0,0,0,101,58,39,0,1,173,99,0
"Mississippi","Lauderdale",2022,209,201,8,0,0,0,0,77,47,36,0,0,209,0,0
"Mississippi","Lee",2022,214,197,17,0,0,0,0,100,49,40,0,0,214,0,0
"Mississippi","Yalobusha",2022,228,217,11,0,0,0,0,100,47,35,0,0,228,0,0
"Missouri","Andrew",2022,122,105,17,0,0,0,0,71,51,43,0,0,122,0,0
"Missouri","Boone",2022,122,116,6,0,0,0,0,67,49,40,0,0,122,0,0
"Missouri","Buchanan",2022,181,155,24,2,0,0,0,106,53,29,0,0,0,102,79
"Missouri","Callaway",2022,122,110,12,0,0,0,0,74,50,41,0,0,122,0,0
"Missouri","Cass",2022,178,159,19,0,0,0,0,87,51,38,0,0,102,76,0
"Missouri","Cedar",2022,167,142,25,0,0,0,0,93,61,39,0,0,105,62,0
"Missouri","Clay",2022,181,151,30,0,0,0,0,93,61,39,0,0,112,69,0
"Missouri","Clinton",2022,122,104,18,0,0,0,0,80,58,43,0,0,122,0,0
"Missouri","Greene",2022,181,137,44,0,0,0,0,94,62,43,0,0,81,99,1
"Missouri","Jackson",2022,182,133,49,0,0,0,0,93,61,42,1,22,0,132,27
"Missouri","Jasper",2022,181,148,32,1,0,0,0,108,66,40,0,0,105,0,76
"Missouri","Jefferson",2022,176,130,44,2,0,0,0,108,64,42,0,0,98,54,24
"Missouri","Lincoln",2022,122,104,18,0,0,0,0,97,54,42,0,0,122,0,0
"Missouri","Monroe",2022,181,180,1,0,0,0,0,52,44,35,0,0,177,0,4
"Missouri","Perry",2022,122,99,23,0,0,0,0,97,74,43,0,0,122,0,0
"Missouri","Saint Charles",2022,122,98,17,7,0,0,0,129,74,43,0,0,122,0,0
"Missouri","Saint Louis",2022,181,148,32,1,0,0,0,112,61,41,0,15,109,57,0
"Missouri","Sainte Genevieve",2022,122,107,15,0,0,0,0,100,64,42,0,0,122,0,0
"Missouri","St. Louis City",2022,182,107,73,2,0,0,0,117,73,45,1,4,76,82,19
"Montana","Cascade",2022,239,235,4,0,0,0,0,54,27,15,0,0,0,239,0
"Montana","Custer",2022,242,231,11,0,0,0,0,80,47,41,0,1,220,19,2
"Montana","Fergus",2022,243,239,4,0,0,0,0,58,47,42,0,0,238,5,0
"Montana","Flathead",2022,243,219,24,0,0,0,0,69,50,38,0,0,153,56,34
"Montana","Gallatin",2022,243,233,10,0,0,0,0,73,38,23,0,2,0,241,0
"Montana","Lewis and Clark",2022,244,223,21,0,0,0,0,71,50,43,1,0,201,42,0
"Montana","Lincoln",2022,243,187,56,0,0,0,0,96,66,30,0,0,0,238,5
"Montana","Missoula",2022,243,162,77,4,0,0,0,140,71,43,0,0,140,103,0
"Montana","Phillips",2022,243,239,4,0,0,0,0,70,43,37,0,0,229,9,5
"Montana","Powder River",2022,243,210,33,0,0,0,0,84,51,40,0,0,209,17,17
"Montana","Ravalli",2022,243,231,12,0,0,0,0,76,40,18,0,0,0,243,0
"Montana","Richland",2022,239,233,6,0,0,0,0,55,46,40,0,0,219,16,4
"Montana","Sanders",2022,243,231,12,0,0,0,0,82,41,23,0,0,0,167,76
"Montana","Silver Bow",2022,243,217,25,1,0,0,0,102,51,19,0,0,0,134,109
"Montana","Yellowstone",2022,243,238,4,0,1,0,0,154,35,21,0,0,0,243,0
"Nebraska","Cass",2022,299,283,16,0,0,0,0,70,41,20,0,0,0,0,299
"Nebraska","Douglas",2022,274,225,48,1,0,0,0,108,56,41,1,0,234,30,9
"Nebraska","Gage",2022,165,156,9,0,0,0,0,78,43,20,0,0,0,165,0
"Nebraska","Hall",2022,293,277,16,0,0,0,0,81,44,21,0,0,0,293,0
"Nebraska","Knox",2022,240,210,30,0,0,0,0,100,54,39,0,0,240,0,0
"Nebraska","Lancaster",2022,228,221,7,0,0,0,0,61,45,37,0,0,206,22,0
"Nebraska","Sarpy",2022,257,243,14,0,0,0,0,93,44,23,0,0,0,257,0
"Nebraska","Scotts Bluff",2022,280,275,5,0,0,0,0,77,27,13,0,0,0,280,0
"Nebraska","Washington",2022,207,203,4,0,0,0,0,60,30,13,0,0,0,207,0
"Nevada","Carson City",2022,181,159,22,0,0,0,0,77,54,42,0,0,164,17,0
"Nevada","Churchill",2022,168,160,8,0,0,0,0,64,47,40,0,0,168,0,0
"Nevada","Clark",2022,182,53,121,6,1,1,0,260,90,63,1,2,107,48,24
"Nevada","Douglas",2022,181,174,7,0,0,0,0,57,37,13,0,0,0,181,0
"Nevada","Elko",2022,181,167,12,2,0,0,0,149,34,15,0,0,0,0,181
"Nevada","Lyon",2022,180,170,10,0,0,0,0,71,48,40,0,0,180,0,0
"Nevada","Nye",2022,174,142,22,6,3,1,0,294,69,22,0,0,0,0,174
"Nevada","Washoe",2022,182,130,52,0,0,0,0,87,64,47,1,3,147,29,2
"Nevada","White Pine",2022,186,154,32,0,0,0,0,87,54,44,0,0,186,0,0
"New Hampshire","Belknap",2022,181,177,4,0,0,0,0,58,44,34,0,0,122,59,0
"New Hampshire","Cheshire",2022,181,161,20,0,0,0,0,80,51,38,0,0,139,42,0
"New Hampshire","Coos",2022,181,176,5,0,0,0,0,64,46,41,0,0,181,0,0
"New Hampshire","Grafton",2022,181,175,6,0,0,0,0,80,46,37,0,0,158,23,0
"New Hampshire","Hillsborough",2022,181,171,10,0,0,0,0,74,48,41,0,0,177,4,0
"New Hampshire","Merrimack",2022,120,117,3,0,0,0,0,67,45,39,0,0,120,0,0
"New Hampshire","Rockingham",2022,182,168,14,0,0,0,0,90,49,40,1,0,158,23,0
"New Jersey","Atlantic",2022,269,257,11,0,1,0,0,176,46,34,0,0,231,38,0
"New Jersey","Bergen",2022,274,221,53,0,0,0,0,90,58,39,1,56,171,46,0
"New Jersey","Camden",2022,274,210,63,1,0,0,0,108,58,44,1,7,192,74,0
"New Jersey","Cumberland",2022,271,246,25,0,0,0,0,84,49,38,0,3,243,25,0
"New Jersey","Essex",2022,269,217,52,0,0,0,0,97,57,40,1,53,168,47,0
"New Jersey","Gloucester",2022,231,171,57,3,0,0,0,126,64,43,0,0,208,23,0
"New Jersey","Hudson",2022,274,212,60,2,0,0,0,115,59,41,1,49,167,57,0
"New Jersey","Hunterdon",2022,273,219,54,0,0,0,0,93,58,40,0,0,232,41,0
"New Jersey","Mercer",2022,273,217,53,3,0,0,0,119,61,42,0,0,226,47,0
"New Jersey","Middlesex",2022,273,228,44,1,0,0,0,101,58,40,0,9,224,40,0
"New Jersey","Monmouth",2022,214,193,19,1,1,0,0,161,50,39,0,0,214,0,0
"New Jersey","Morris",2022,266,236,30,0,0,0,0,84,51,39,0,5,251,10,0
"New Jersey","Ocean",2022,266,223,40,3,0,0,0,105,61,40,0,0,203,63,0
"New Jersey","Passaic",2022,213,201,12,0,0,0,0,74,49,37,0,0,213,0,0
"New Jersey","Union",2022,274,220,54,0,0,0,0,77,57,35,4,157,0,113,0
"New Jersey","Warren",2022,273,228,45,0,0,0,0,76,55,37,0,28,177,68,0
"New Mexico","Bernalillo",2022,182,65,110,5,1,0,1,331,84,54,1,0,103,32,46
"New Mexico","Dona Ana",2022,273,118,127,23,1,2,2,375,101,54,0,11,186,15,61
"New Mexico","Eddy",2022,212,111,80,21,0,0,0,150,100,49,0,0,212,0,0
"New Mexico","Lea",2022,181,124,53,4,0,0,0,126,67,45,0,2,135,44,0
"New Mexico","Luna",2022,181,143,30,5,2,0,1,775,61,22,0,0,0,0,181
"New Mexico","Rio Arriba",2022,228,203,24,1,0,0,0,105,51,43,0,0,228,0,0
"New Mexico","San Juan",2022,273,147,115,9,1,1,0,220,84,50,0,2,251,0,20
"New Mexico","Sandoval",2022,269,204,64,1,0,0,0,101,74,45,0,0,269,0,0
"New Mexico","Santa Fe",2022,181,146,35,0,0,0,0,97,59,45,0,0,167,14,0
"New Mexico","Taos",2022,177,159,18,0,0,0,0,84,52,19,0,0,0,177,0
"New Mexico","Valencia",2022,270,226,44,0,0,0,0,93,58,44,0,0,270,0,0
"New York","Albany",2022,273,240,33,0,0,0,0,87,52,38,0,0,210,63,0
"New York","Bronx",2022,274,210,63,1,0,0,0,101,61,42,1,42,171,60,0
"New York","Chautauqua",2022,269,244,21,4,0,0,0,140,50,39,0,0,263,6,0
"New York","Dutchess",2022,254,234,20,0,0,0,0,97,49,38,0,0,254,0,0
"New York","Erie",2022,274,219,53,2,0,0,0,150,58,39,1,6,162,104,1
"New York","Essex",2022,273,259,12,2,0,0,0,115,48,41,0,0,269,4,0
"New York","Hamilton",2022,260,255,5,0,0,0,0,71,44,36,0,0,260,0,0
"New York","Jefferson",2022,268,260,8,0,0,0,0,84,44,34,0,0,268,0,0
"New York","Kings",2022,272,228,44,0,0,0,0,79,54,31,0,0,0,272,0
"New York","Monroe",2022,274,235,37,2,0,0,0,126,54,38,1,0,210,63,0
"New York","Nassau",2022,269,261,8,0,0,0,0,58,43,20,0,0,0,269,0
"New York","New York",2022,274,207,66,1,0,0,0,105,59,41,1,0,175,98,0
"New York","Niagara",2022,268,250,17,1,0,0,0,133,48,37,0,0,268,0,0
"New York","Oneida",2022,257,251,6,0,0,0,0,81,38,18,0,0,0,257,0
"New York","Onondaga",2022,273,264,9,0,0,0,0,67,47,36,0,0,228,45,0
"New York","Orange",2022,271,249,22,0,0,0,0,65,48,35,0,0,127,144,0
"New York","Oswego",2022,262,257,5,0,0,0,0,58,44,35,0,0,262,0,0
"New York","Putnam",2022,249,227,22,0,0,0,0,100,50,37,0,0,249,0,0
"New York","Queens",2022,274,198,73,3,0,0,0,126,66,42,1,26,150,97,0
"New York","Richmond",2022,273,236,36,1,0,0,0,105,54,38,0,0,199,74,0
"New York","Rockland",2022,273,249,24,0,0,0,0,90,49,38,0,0,234,39,0
"New York","Saratoga",2022,272,264,8,0,0,0,0,74,44,35,0,0,272,0,0
"New York","Steuben",2022,274,259,15,0,0,0,0,67,47,37,1,0,228,45,0
"New York","Suffolk",2022,274,226,40,8,0,0,0,133,65,42,1,0,237,36,0
"New York","Tompkins",2022,239,227,12,0,0,0,0,67,46,39,0,0,239,0,0
"New York","Wayne",2022,262,252,9,1,0,0,0,101,45,35,0,0,262,0,0
"New York","Westchester",2022,273,236,37,0,0,0,0,100,54,38,0,0,237,36,0
"North Carolina","Alexander",2022,214,195,19,0,0,0,0,90,50,40,0,0,214,0,0
"North Carolina","Avery",2022,270,250,20,0,0,0,0,77,49,39,0,0,270,0,0
"North Carolina","Buncombe",2022,273,255,18,0,0,0,0,74,48,37,0,0,192,81,0
"North Carolina","Caldwell",2022,214,193,21,0,0,0,0,74,50,40,0,0,214,0,0
"North Carolina","Carteret",2022,239,227,12,0,0,0,0,77,46,38,0,0,239,0,0
"North Carolina","Caswell",2022,214,203,11,0,0,0,0,64,49,40,0,0,214,0,0
"North Carolina","Catawba",2022,178,143,35,0,0,0,0,78,56,35,0,0,0,178,0
"North Carolina","Cumberland",2022,273,219,53,1,0,0,0,115,60,41,0,0,201,69,3
"North Carolina","Davidson",2022,178,148,30,0,0,0,0,80,55,35,0,0,0,178,0
"North Carolina","Durham",2022,273,251,22,0,0,0,0,93,49,40,0,0,189,83,1
"North Carolina","Edgecombe",2022,264,245,19,0,0,0,0,93,49,38,0,0,204,60,0
"North Carolina","Forsyth",2022,243,184,58,1,0,0,0,137,59,44,0,3,151,89,0
"North Carolina","Graham",2022,213,173,37,3,0,0,0,112,61,43,0,0,213,0,0
"North Carolina","Granville",2022,213,192,20,1,0,0,0,112,50,42,0,0,213,0,0
"North Carolina","Guilford",2022,273,216,57,0,0,0,0,84,54,43,0,0,187,84,2
"North Carolina","Haywood",2022,214,174,39,1,0,0,0,108,58,44,0,0,214,0,0
"North Carolina","Johnston",2022,273,245,27,1,0,0,0,140,51,39,0,0,193,80,0
"North Carolina","Lenoir",2022,210,186,23,1,0,0,0,108,54,39,0,0,210,0,0
"North Carolina","Lincoln",2022,213,173,39,1,0,0,0,108,58,44,0,0,213,0,0
"North Carolina","Macon",2022,240,229,11,0,0,0,0,97,47,33,0,0,240,0,0
"North Carolina","Martin",2022,258,251,7,0,0,0,0,80,44,35,0,0,213,0,45
"North Carolina","Mecklenburg",2022,274,205,67,2,0,0,0,119,67,44,1,2,191,80,0
"North Carolina","Mitchell",2022,172,163,9,0,0,0,0,65,45,24,0,0,0,172,0
"North Carolina","Montgomery",2022,240,217,23,0,0,0,0,80,50,38,0,0,201,39,0
"North Carolina","New Hanover",2022,271,253,18,0,0,0,0,80,47,36,0,0,191,80,0
"North Carolina","Northampton",2022,254,239,15,0,0,0,0,65,45,19,0,74,0,180,0
"North Carolina","Person",2022,212,198,14,0,0,0,0,90,49,41,0,0,212,0,0
"North Carolina","Pitt",2022,273,255,18,0,0,0,0,97,48,37,0,0,203,70,0
"North Carolina","Rockingham",2022,208,188,20,0,0,0,0,80,50,42,0,0,208,0,0
